movieId,userId,score,title,genres,imdb_url
404,362,5.3998823,Brother Minister: The Assassination of Malcolm X (1994),Documentary,https://www.imdb.com/title/tt0109339
4778,362,5.343149,Children Underground (2001),Documentary,https://www.imdb.com/title/tt0264476
53883,362,5.208337,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary,https://www.imdb.com/title/tt0430484
6896,362,5.1953154,Shoah (1985),Documentary|War,https://www.imdb.com/title/tt0090015
26743,362,5.1422024,Only Yesterday (Omohide poro poro) (1991),Animation|Drama,https://www.imdb.com/title/tt0102587
4458,362,5.132126,Africa: The Serengeti (1994),Documentary|IMAX,https://www.imdb.com/title/tt0109049
82143,362,5.1229196,Alone in the Wilderness (2004),Documentary,https://www.imdb.com/title/tt0437806
1780,362,5.1008873,Ayn Rand: A Sense of Life (1997),Documentary,https://www.imdb.com/title/tt0118662
2830,362,5.083147,Cabaret Balkan (Bure Baruta) (1998),Drama,https://www.imdb.com/title/tt0169145
33750,362,5.078782,Innocent Voices (Voces inocentes) (2004),Drama|War,https://www.imdb.com/title/tt0387914
55106,368,4.7679043,Design for Living (1933),Comedy|Romance,https://www.imdb.com/title/tt0023940
86574,368,4.4952826,Foo Fighters: Back and Forth (2011),Documentary|Musical,https://www.imdb.com/title/tt1853563
85780,368,4.4822493,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi,https://www.imdb.com/title/tt1701991
2028,368,4.4255724,Saving Private Ryan (1998),Action|Drama|War,https://www.imdb.com/title/tt0120815
589,368,4.40737,Terminator 2: Judgment Day (1991),Action|Sci-Fi,https://www.imdb.com/title/tt0103064
318,368,4.400201,"Shawshank Redemption, The (1994)",Crime|Drama,https://www.imdb.com/title/tt0111161
2571,368,4.3814797,"Matrix, The (1999)",Action|Sci-Fi|Thriller,https://www.imdb.com/title/tt0133093
457,368,4.3382792,"Fugitive, The (1993)",Thriller,https://www.imdb.com/title/tt0106977
86237,368,4.3193965,Connections (1978),Documentary,https://www.imdb.com/title/tt0078588
858,368,4.305456,"Godfather, The (1972)",Crime|Drama,https://www.imdb.com/title/tt0068646
92500,375,5.6686416,"Dylan Moran: Yeah, Yeah (2011)",Comedy,https://www.imdb.com/title/tt2114375
92498,375,5.453529,Dylan Moran Live: What It Is (2009),Comedy,https://www.imdb.com/title/tt1583937
26347,375,5.4437995,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,https://www.imdb.com/title/tt0073179
26453,375,5.2578287,Smiley's People (1982),Drama|Mystery,https://www.imdb.com/title/tt0083480
82143,375,5.2481494,Alone in the Wilderness (2004),Documentary,https://www.imdb.com/title/tt0437806
26463,375,5.1948,Barefoot Gen (Hadashi no Gen) (1983),Animation|Drama|War,https://www.imdb.com/title/tt0085218
98795,375,5.162509,Jazz (2001),Documentary,https://www.imdb.com/title/tt0221300
68472,375,5.1613727,Cherry Blossoms (Kirschblüten - Hanami) (2008),Drama|Romance,https://www.imdb.com/title/tt0910559
5889,375,5.088765,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance,https://www.imdb.com/title/tt0090368
73392,375,5.0828757,Collapse (2009),Documentary,https://www.imdb.com/title/tt1503769
86237,385,5.8200707,Connections (1978),Documentary,https://www.imdb.com/title/tt0078588
318,385,5.010009,"Shawshank Redemption, The (1994)",Crime|Drama,https://www.imdb.com/title/tt0111161
49422,385,4.84698,"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions) (2006)",Adventure|Comedy|Crime,https://www.imdb.com/title/tt0464913
92500,385,4.8151894,"Dylan Moran: Yeah, Yeah (2011)",Comedy,https://www.imdb.com/title/tt2114375
50,385,4.750245,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,https://www.imdb.com/title/tt0114814
26347,385,4.736694,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,https://www.imdb.com/title/tt0073179
26614,385,4.729457,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller,https://www.imdb.com/title/tt0094791
92259,385,4.7052107,Intouchables (2011),Comedy|Drama,https://www.imdb.com/title/tt1675434
1704,385,4.6854124,Good Will Hunting (1997),Drama|Romance,https://www.imdb.com/title/tt0119217
26674,385,4.671831,Prime Suspect (1991),Crime|Drama|Mystery|Thriller,https://www.imdb.com/title/tt0098898
59126,392,5.1837234,Religulous (2008),Comedy|Documentary,https://www.imdb.com/title/tt0815241
67138,392,5.137068,Live Free or Die (2006),Comedy|Crime,https://www.imdb.com/title/tt0432318
40697,392,5.129107,Babylon 5,Sci-Fi,https://www.imdb.com/title/tt0105946
88837,392,5.113383,"Trotsky, The (2009)",Comedy,https://www.imdb.com/title/tt1295072
4778,392,5.098919,Children Underground (2001),Documentary,https://www.imdb.com/title/tt0264476
5178,392,5.0831842,Fun (1994),Crime|Drama,https://www.imdb.com/title/tt0109855
86347,392,5.031212,Louis C.K.: Chewed Up (2008),Comedy,https://www.imdb.com/title/tt1190722
86377,392,4.964925,Louis C.K.: Shameless (2007),Comedy,https://www.imdb.com/title/tt0927619
3881,392,4.920043,Phish: Bittersweet Motel (2000),Documentary,https://www.imdb.com/title/tt0168515
5767,392,4.916409,Teddy Bear (Mis) (1981),Comedy|Crime,https://www.imdb.com/title/tt0082755
99764,436,5.0358434,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,https://www.imdb.com/title/tt2396224
72104,436,5.0000196,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller,https://www.imdb.com/title/tt0096880
77854,436,4.943716,"Work of Director Michel Gondry, The (2003)",Comedy|Documentary,https://www.imdb.com/title/tt0384700
96062,436,4.8930416,Jekyll (2007),Crime|Horror|Thriller,https://www.imdb.com/title/tt0497298
79494,436,4.882091,Safe Sex (1999),Comedy,https://www.imdb.com/title/tt0220016
1136,436,4.8638096,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,https://www.imdb.com/title/tt0071853
2768,436,4.859837,Stiff Upper Lips (1998),Comedy,https://www.imdb.com/title/tt0120210
48045,436,4.8130965,Fear City: A Family-Style Comedy (La cité de la peur) (1994),Comedy,https://www.imdb.com/title/tt0109440
94810,436,4.7987127,Eva (2011),Drama|Fantasy|Sci-Fi,https://www.imdb.com/title/tt1298554
27544,436,4.7940936,Waterboys (2001),Comedy,https://www.imdb.com/title/tt0299213
26453,451,4.0670037,Smiley's People (1982),Drama|Mystery,https://www.imdb.com/title/tt0083480
60201,451,3.9376166,"Color of Pomegranates, The (Sayat Nova) (1968)",Drama,https://www.imdb.com/title/tt0063555
296,451,3.9360943,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,https://www.imdb.com/title/tt0110912
1206,451,3.9289756,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller,https://www.imdb.com/title/tt0066921
47152,451,3.9147556,Cria! (Cría cuervos) (1976),Drama|Mystery,https://www.imdb.com/title/tt0074360
2512,451,3.9119115,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama,https://www.imdb.com/title/tt0084390
2604,451,3.9080653,Let it Come Down: The Life of Paul Bowles (1998),Documentary,https://www.imdb.com/title/tt0168950
86668,451,3.9026074,Louis Theroux: Law & Disorder (2008),Documentary,https://www.imdb.com/title/tt1347439
1420,451,3.8910716,Message to Love: The Isle of Wight Festival (1996),Documentary,https://www.imdb.com/title/tt0117028
76111,451,3.8897846,About Elly (Darbareye Elly) (2009),Drama|Mystery,https://www.imdb.com/title/tt1360860
744,458,5.056875,Brothers in Trouble (1995),Drama,https://www.imdb.com/title/tt0112586
296,458,4.8311043,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,https://www.imdb.com/title/tt0110912
31524,458,4.7303267,"Bitter Tears of Petra von Kant, The (bitteren Tränen der Petra von Kant, Die) (1972)",Drama,https://www.imdb.com/title/tt0068278
8696,458,4.6559215,Breezy (1973),Drama|Romance,https://www.imdb.com/title/tt0069822
27811,458,4.6377454,Buddy (2003),Comedy|Drama,https://www.imdb.com/title/tt0371589
2858,458,4.5951657,American Beauty (1999),Comedy|Drama,https://www.imdb.com/title/tt0169547
2959,458,4.590262,Fight Club (1999),Action|Crime|Drama|Thriller,https://www.imdb.com/title/tt0137523
2305,458,4.5813813,Slam (1998),Drama,https://www.imdb.com/title/tt0139615
54193,458,4.5747495,Broken English (2007),Comedy|Drama|Romance,https://www.imdb.com/title/tt0772157
6711,458,4.5225453,Lost in Translation (2003),Comedy|Drama|Romance,https://www.imdb.com/title/tt0335266
86237,463,5.53735,Connections (1978),Documentary,https://www.imdb.com/title/tt0078588
97648,463,5.253252,Gangs of Wasseypur (2012),Crime|Drama,https://www.imdb.com/title/tt1954470
77177,463,5.2239695,Wild China (2008),Documentary,https://www.imdb.com/title/tt0884762
527,463,5.0389085,Schindler's List (1993),Drama|War,https://www.imdb.com/title/tt0108052
85316,463,5.0223923,Winnie the Pooh and Tigger Too (1974),Animation|Children,https://www.imdb.com/title/tt0072410
2309,463,4.970224,"Inheritors, The (Siebtelbauern, Die) (1998)",Drama|Mystery,https://www.imdb.com/title/tt0141824
92500,463,4.9599037,"Dylan Moran: Yeah, Yeah (2011)",Comedy,https://www.imdb.com/title/tt2114375
49917,463,4.947391,When the Levees Broke: A Requiem in Four Acts (2006),Documentary,https://www.imdb.com/title/tt0783612
26472,463,4.8175163,"Norte, El (1984)",Adventure|Drama,https://www.imdb.com/title/tt0085482
27550,463,4.811655,Hell House (2001),Documentary,https://www.imdb.com/title/tt0301235
86237,471,5.2491493,Connections (1978),Documentary,https://www.imdb.com/title/tt0078588
97648,471,5.2265787,Gangs of Wasseypur (2012),Crime|Drama,https://www.imdb.com/title/tt1954470
77177,471,4.633455,Wild China (2008),Documentary,https://www.imdb.com/title/tt0884762
92500,471,4.489315,"Dylan Moran: Yeah, Yeah (2011)",Comedy,https://www.imdb.com/title/tt2114375
60147,471,4.355182,Roman de gare (2007),Drama,https://www.imdb.com/title/tt0889652
527,471,4.3237467,Schindler's List (1993),Drama|War,https://www.imdb.com/title/tt0108052
93040,471,4.2484646,"Civil War, The (1990)",Documentary|War,https://www.imdb.com/title/tt0098769
54621,471,4.2478137,Molière (2007),Comedy|Drama|Romance,https://www.imdb.com/title/tt0796335
318,471,4.2354627,"Shawshank Redemption, The (1994)",Crime|Drama,https://www.imdb.com/title/tt0111161
47904,471,4.2278757,"Notti bianche, Le (White Nights) (1957)",Drama|Romance,https://www.imdb.com/title/tt0050782
86237,472,6.6685476,Connections (1978),Documentary,https://www.imdb.com/title/tt0078588
92500,472,5.862334,"Dylan Moran: Yeah, Yeah (2011)",Comedy,https://www.imdb.com/title/tt2114375
26347,472,5.584831,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,https://www.imdb.com/title/tt0073179
77177,472,5.4905205,Wild China (2008),Documentary,https://www.imdb.com/title/tt0884762
73513,472,5.414246,"Swades: We, the People (Our Country) (2004)",Drama,https://www.imdb.com/title/tt0367110
97648,472,5.3973093,Gangs of Wasseypur (2012),Crime|Drama,https://www.imdb.com/title/tt1954470
92498,472,5.3059525,Dylan Moran Live: What It Is (2009),Comedy,https://www.imdb.com/title/tt1583937
91233,472,5.2565565,Lifted (2006),Animation|Comedy|Sci-Fi,https://www.imdb.com/title/tt0945571
26528,472,5.254553,Anne of Green Gables (1985),Children|Drama,https://www.imdb.com/title/tt0088727
69830,472,5.2398453,Iron Maiden: Flight 666 (2009),Documentary,https://www.imdb.com/title/tt1361558
2571,481,4.1494746,"Matrix, The (1999)",Action|Sci-Fi|Thriller,https://www.imdb.com/title/tt0133093
541,481,4.1442924,Blade Runner (1982),Action|Sci-Fi|Thriller,https://www.imdb.com/title/tt0083658
527,481,4.143933,Schindler's List (1993),Drama|War,https://www.imdb.com/title/tt0108052
32593,481,4.142433,Dust to Glory (2005),Action|Adventure|Documentary,https://www.imdb.com/title/tt0386423
44100,481,4.1343336,Cyrano de Bergerac (1950),Drama|Romance,https://www.imdb.com/title/tt0042367
84716,481,4.1311016,Castaway on the Moon (Kimssi pyoryugi) (2009),Comedy|Drama|Romance,https://www.imdb.com/title/tt1499666
57543,481,4.13101,Fallen Art (Sztuka spadania) (2004),Action|Animation|Comedy,https://www.imdb.com/title/tt0440846
318,481,4.128439,"Shawshank Redemption, The (1994)",Crime|Drama,https://www.imdb.com/title/tt0111161
77658,481,4.1257954,Cosmos (1980),Documentary,https://www.imdb.com/title/tt0081846
296,481,4.1003428,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,https://www.imdb.com/title/tt0110912
40697,496,5.218351,Babylon 5,Sci-Fi,https://www.imdb.com/title/tt0105946
27922,496,5.011932,Jerry Seinfeld: 'I'm Telling You for the Last Time' (1998),Comedy|Documentary,https://www.imdb.com/title/tt0500140
86237,496,4.9741206,Connections (1978),Documentary,https://www.imdb.com/title/tt0078588
60904,496,4.9259205,Heart of a Dog (Sobachye serdtse) (1988),Comedy|Drama|Sci-Fi,https://www.imdb.com/title/tt0096126
98956,496,4.8557453,Barfi! (2012),Comedy|Drama|Romance,https://www.imdb.com/title/tt2082197
34051,496,4.7947283,My Brilliant Career (1979),Drama|Romance,https://www.imdb.com/title/tt0079596
55726,496,4.7305017,"Year My Parents Went on Vacation, The (O Ano em Que Meus Pais Saíram de Férias) (2006)",Drama,https://www.imdb.com/title/tt0857355
55106,496,4.709501,Design for Living (1933),Comedy|Romance,https://www.imdb.com/title/tt0023940
87960,496,4.703317,Between the Folds (2008),Documentary,https://www.imdb.com/title/tt1253565
89386,496,4.7010307,Pearl Jam Twenty (2011),Documentary|Musical,https://www.imdb.com/title/tt1417592
86237,497,4.9421415,Connections (1978),Documentary,https://www.imdb.com/title/tt0078588
5798,497,4.540088,Escanaba in da Moonlight (2001),Comedy,https://www.imdb.com/title/tt0180679
27922,497,4.5052586,Jerry Seinfeld: 'I'm Telling You for the Last Time' (1998),Comedy|Documentary,https://www.imdb.com/title/tt0500140
65612,497,4.4981875,Castaway (1986),Adventure|Drama,https://www.imdb.com/title/tt0092732
6511,497,4.490881,Jesus (1979),Drama,https://www.imdb.com/title/tt0079368
2028,497,4.4428177,Saving Private Ryan (1998),Action|Drama|War,https://www.imdb.com/title/tt0120815
30970,497,4.429348,"Handful of Dust, A (1988)",Drama,https://www.imdb.com/title/tt0095274
69524,497,4.400076,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller,https://www.imdb.com/title/tt0772251
5221,497,4.321813,Harrison's Flowers (2000),Drama,https://www.imdb.com/title/tt0216799
1198,497,4.3155613,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,https://www.imdb.com/title/tt0082971
40697,513,4.6363964,Babylon 5,Sci-Fi,https://www.imdb.com/title/tt0105946
86237,513,4.475384,Connections (1978),Documentary,https://www.imdb.com/title/tt0078588
82143,513,4.46628,Alone in the Wilderness (2004),Documentary,https://www.imdb.com/title/tt0437806
364,513,4.359213,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,https://www.imdb.com/title/tt0110357
97648,513,4.332038,Gangs of Wasseypur (2012),Crime|Drama,https://www.imdb.com/title/tt1954470
96062,513,4.2911973,Jekyll (2007),Crime|Horror|Thriller,https://www.imdb.com/title/tt0497298
794,513,4.2602096,Midnight Dancers (Sibak) (1994),Comedy|Drama,https://www.imdb.com/title/tt0111180
8677,513,4.229158,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi,https://www.imdb.com/title/tt0032475
61406,513,4.1681557,John Adams (2008),Drama,https://www.imdb.com/title/tt0472027
7502,513,4.15356,Band of Brothers (2001),Action|Drama|War,https://www.imdb.com/title/tt0185906
86237,516,5.210855,Connections (1978),Documentary,https://www.imdb.com/title/tt0078588
4851,516,4.774194,Things Behind the Sun (2001),Drama,https://www.imdb.com/title/tt0245501
2571,516,4.696809,"Matrix, The (1999)",Action|Sci-Fi|Thriller,https://www.imdb.com/title/tt0133093
1196,516,4.6264443,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0080684
260,516,4.621291,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0076759
1210,516,4.6138296,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0086190
92494,516,4.6073265,Dylan Moran: Monster (2004),Comedy|Documentary,https://www.imdb.com/title/tt0439553
96062,516,4.5891547,Jekyll (2007),Crime|Horror|Thriller,https://www.imdb.com/title/tt0497298
4993,516,4.5432034,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,https://www.imdb.com/title/tt0120737
7153,516,4.5369306,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,https://www.imdb.com/title/tt0167260
26453,530,4.276152,Smiley's People (1982),Drama|Mystery,https://www.imdb.com/title/tt0083480
56167,530,4.116542,Om Shanti Om (2007),Action|Drama|Musical|Romance,https://www.imdb.com/title/tt1024943
32649,530,4.09601,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War,https://www.imdb.com/title/tt0076085
92500,530,4.000736,"Dylan Moran: Yeah, Yeah (2011)",Comedy,https://www.imdb.com/title/tt2114375
1768,530,3.984804,Mother and Son (Mat i syn) (1997),Drama,https://www.imdb.com/title/tt0119711
82934,530,3.916209,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)",Documentary,https://www.imdb.com/title/tt1319726
26049,530,3.8654144,Fires on the Plain (Nobi) (1959),Drama|War,https://www.imdb.com/title/tt0053121
27922,530,3.7871892,Jerry Seinfeld: 'I'm Telling You for the Last Time' (1998),Comedy|Documentary,https://www.imdb.com/title/tt0500140
7190,530,3.7835362,Jane Eyre (1970),Drama,https://www.imdb.com/title/tt0065911
3429,530,3.7606046,Creature Comforts (1989),Animation|Comedy,https://www.imdb.com/title/tt0099317
296,540,4.509088,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,https://www.imdb.com/title/tt0110912
1206,540,4.4096303,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller,https://www.imdb.com/title/tt0066921
99764,540,4.3965883,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,https://www.imdb.com/title/tt2396224
750,540,4.3851786,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,https://www.imdb.com/title/tt0057012
77658,540,4.344673,Cosmos (1980),Documentary,https://www.imdb.com/title/tt0081846
1208,540,4.3388953,Apocalypse Now (1979),Action|Drama|War,https://www.imdb.com/title/tt0078788
1136,540,4.3358717,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,https://www.imdb.com/title/tt0071853
924,540,4.328713,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,https://www.imdb.com/title/tt0062622
92475,540,4.3178687,All Watched Over by Machines of Loving Grace (2011),Documentary,https://www.imdb.com/title/tt1955162
1199,540,4.310385,Brazil (1985),Fantasy|Sci-Fi,https://www.imdb.com/title/tt0088846
26674,580,5.0188494,Prime Suspect (1991),Crime|Drama|Mystery|Thriller,https://www.imdb.com/title/tt0098898
3996,580,5.016781,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,https://www.imdb.com/title/tt0190332
106,580,5.0091124,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,https://www.imdb.com/title/tt0110251
76111,580,5.007221,About Elly (Darbareye Elly) (2009),Drama|Mystery,https://www.imdb.com/title/tt1360860
92494,580,5.0026402,Dylan Moran: Monster (2004),Comedy|Documentary,https://www.imdb.com/title/tt0439553
3092,580,4.988316,"47 Samurai (Chûshingura) (Loyal 47 Ronin, The) (1962)",Drama,https://www.imdb.com/title/tt0055850
47404,580,4.970432,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,https://www.imdb.com/title/tt0452039
4993,580,4.9637656,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,https://www.imdb.com/title/tt0120737
3242,580,4.9612203,Santitos (1999),Comedy,https://www.imdb.com/title/tt0126651
260,580,4.930414,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0076759
84844,588,5.530587,Brother 2 (Brat 2) (2000),Crime|Drama,https://www.imdb.com/title/tt0238883
86237,588,5.517048,Connections (1978),Documentary,https://www.imdb.com/title/tt0078588
92494,588,5.4627924,Dylan Moran: Monster (2004),Comedy|Documentary,https://www.imdb.com/title/tt0439553
97648,588,5.396627,Gangs of Wasseypur (2012),Crime|Drama,https://www.imdb.com/title/tt1954470
4459,588,5.2287955,Alaska: Spirit of the Wild (1997),Documentary|IMAX,https://www.imdb.com/title/tt0130445
45412,588,5.2211456,"Hidden Blade, The (Kakushi ken oni no tsume) (2004)",Action|Drama|Romance,https://www.imdb.com/title/tt0442286
2324,588,5.17017,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,https://www.imdb.com/title/tt0118799
26949,588,5.167958,Freakin' Beautiful World (Sairaan kaunis maailma) (1997),Drama,https://www.imdb.com/title/tt0117540
95858,588,5.157779,For the Birds (2000),Animation|Children|Comedy,https://www.imdb.com/title/tt0248808
38388,588,5.1471586,Goal! The Dream Begins (Goal!) (2005),Drama,https://www.imdb.com/title/tt0380389
86237,593,6.467581,Connections (1978),Documentary,https://www.imdb.com/title/tt0078588
97648,593,6.0520024,Gangs of Wasseypur (2012),Crime|Drama,https://www.imdb.com/title/tt1954470
60147,593,5.510385,Roman de gare (2007),Drama,https://www.imdb.com/title/tt0889652
26966,593,5.3335004,"Brave, The (1997)",Drama,https://www.imdb.com/title/tt0118768
26347,593,5.2872887,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,https://www.imdb.com/title/tt0073179
57183,593,5.268963,Like Stars on Earth (Taare Zameen Par) (2007),Drama,https://www.imdb.com/title/tt0986264
52784,593,5.234116,Sharkwater (2006),Documentary,https://www.imdb.com/title/tt0856008
68099,593,5.2304783,Apollo 13: To the Edge and Back (1994),Documentary,https://www.imdb.com/title/tt0180443
8744,593,5.216528,Fancy Pants (1950),Comedy|Western,https://www.imdb.com/title/tt0042447
77177,593,5.1947303,Wild China (2008),Documentary,https://www.imdb.com/title/tt0884762
26453,596,5.0597034,Smiley's People (1982),Drama|Mystery,https://www.imdb.com/title/tt0083480
8484,596,5.006212,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War,https://www.imdb.com/title/tt0053114
1232,596,4.8416443,Stalker (1979),Drama|Mystery|Sci-Fi,https://www.imdb.com/title/tt0079944
6460,596,4.81041,"Trial, The (Procès, Le) (1962)",Drama,https://www.imdb.com/title/tt0057427
6818,596,4.784208,Come and See (Idi i smotri) (1985),Drama|War,https://www.imdb.com/title/tt0091251
2360,596,4.779712,"Celebration, The (Festen) (1998)",Drama,https://www.imdb.com/title/tt0154420
4778,596,4.7755184,Children Underground (2001),Documentary,https://www.imdb.com/title/tt0264476
53883,596,4.7743816,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary,https://www.imdb.com/title/tt0430484
702,596,4.7718163,Faces (1968),Drama,https://www.imdb.com/title/tt0062952
111,596,4.7438693,Taxi Driver (1976),Crime|Drama|Thriller,https://www.imdb.com/title/tt0075314
86237,597,6.514902,Connections (1978),Documentary,https://www.imdb.com/title/tt0078588
5178,597,5.8843555,Fun (1994),Crime|Drama,https://www.imdb.com/title/tt0109855
4858,597,5.8075404,Hail Columbia! (1982),Documentary|IMAX,https://www.imdb.com/title/tt0084043
3913,597,5.8069997,Barenaked in America (1999),Documentary,https://www.imdb.com/title/tt0211219
58376,597,5.764186,Zeitgeist: The Movie (2007),Documentary|War,https://www.imdb.com/title/tt1166827
52784,597,5.748553,Sharkwater (2006),Documentary,https://www.imdb.com/title/tt0856008
6896,597,5.7374206,Shoah (1985),Documentary|War,https://www.imdb.com/title/tt0090015
4459,597,5.7235184,Alaska: Spirit of the Wild (1997),Documentary|IMAX,https://www.imdb.com/title/tt0130445
68099,597,5.7047496,Apollo 13: To the Edge and Back (1994),Documentary,https://www.imdb.com/title/tt0180443
40697,597,5.6443987,Babylon 5,Sci-Fi,https://www.imdb.com/title/tt0105946
26347,613,4.569852,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,https://www.imdb.com/title/tt0073179
1901,613,4.341228,Dear Jesse (1997),Documentary,https://www.imdb.com/title/tt0150290
79287,613,4.338639,"Wizard of Oz, The (1925)",Adventure|Children|Comedy|Fantasy,https://www.imdb.com/title/tt0016544
92210,613,4.2549,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)",Adventure|Animation|Drama|Mystery|Sci-Fi,https://www.imdb.com/title/tt1572781
68472,613,4.238175,Cherry Blossoms (Kirschblüten - Hanami) (2008),Drama|Romance,https://www.imdb.com/title/tt0910559
5939,613,4.2157726,"Man Who Saves the World, The (Dünyayi Kurtaran Adam) (1982)",Adventure|Sci-Fi,https://www.imdb.com/title/tt0182060
95377,613,4.207429,One Man Band (2005),Animation|Comedy|Musical,https://www.imdb.com/title/tt0479113
5889,613,4.1999035,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance,https://www.imdb.com/title/tt0090368
27857,613,4.1792755,As it is in Heaven (Så som i himmelen) (2004),Drama|Musical|Romance,https://www.imdb.com/title/tt0382330
87960,613,4.1094904,Between the Folds (2008),Documentary,https://www.imdb.com/title/tt1253565
110,623,4.6981883,Braveheart (1995),Action|Drama|War,https://www.imdb.com/title/tt0112573
86237,623,4.655527,Connections (1978),Documentary,https://www.imdb.com/title/tt0078588
2028,623,4.3578,Saving Private Ryan (1998),Action|Drama|War,https://www.imdb.com/title/tt0120815
74787,623,4.3156347,My Name is Khan (2010),Drama|Romance,https://www.imdb.com/title/tt1188996
86574,623,4.251565,Foo Fighters: Back and Forth (2011),Documentary|Musical,https://www.imdb.com/title/tt1853563
3578,623,4.240042,Gladiator (2000),Action|Adventure|Drama,https://www.imdb.com/title/tt0172495
73608,623,4.2261686,Heat (1972),Comedy|Drama|Romance,https://www.imdb.com/title/tt0068688
858,623,4.1619773,"Godfather, The (1972)",Crime|Drama,https://www.imdb.com/title/tt0068646
65672,623,4.1283665,Grbavica: The Land of My Dreams (Grbavica) (2006),Drama,https://www.imdb.com/title/tt0464029
1036,623,4.0983286,Die Hard (1988),Action|Crime|Thriller,https://www.imdb.com/title/tt0095016
86237,633,4.7216578,Connections (1978),Documentary,https://www.imdb.com/title/tt0078588
318,633,4.689955,"Shawshank Redemption, The (1994)",Crime|Drama,https://www.imdb.com/title/tt0111161
356,633,4.6107893,Forrest Gump (1994),Comedy|Drama|Romance|War,https://www.imdb.com/title/tt0109830
2324,633,4.584184,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,https://www.imdb.com/title/tt0118799
26674,633,4.5058293,Prime Suspect (1991),Crime|Drama|Mystery|Thriller,https://www.imdb.com/title/tt0098898
527,633,4.4336176,Schindler's List (1993),Drama|War,https://www.imdb.com/title/tt0108052
2959,633,4.4188657,Fight Club (1999),Action|Crime|Drama|Thriller,https://www.imdb.com/title/tt0137523
2329,633,4.405631,American History X (1998),Crime|Drama,https://www.imdb.com/title/tt0120586
79987,633,4.4011865,Gainsbourg (Vie Héroïque) (2010),Drama|Musical|Romance,https://www.imdb.com/title/tt1329457
